repo,module,category,vendors,license,is_oca,16.0_present,17.0_present,18.0_present,19.0_present,master_present,16.0_state,17.0_state,18.0_state,19.0_state,master_state,16.0_status,17.0_status,18.0_status,19.0_status,master_status,16.0_cause,17.0_cause,18.0_cause,19.0_cause,master_cause,16.0_installable,17.0_installable,18.0_installable,19.0_installable,master_installable,16.0_version,17.0_version,18.0_version,19.0_version,master_version,16.0_image,17.0_image,18.0_image,19.0_image,master_image,16.0_run_date,17.0_run_date,18.0_run_date,19.0_run_date,master_run_date
partner-contact,partner_shipping_policy,Sales,ForgeFlow,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
partner-contact,partner_socialmedia,CRM,humanilog,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.1,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
partner-contact,partner_stage,Sales/CRM,Open Source Integrators,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.1.0,18.0.1.0.1,19.0.1.1.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
partner-contact,partner_stage_only_confirmed,Partner Management,Camptocamp,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.1.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
partner-contact,partner_store,,Camptocamp,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
partner-contact,partner_street_city_search,,ACSONE SA/NV,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
partner-contact,partner_street_number,Tools,Hunki Enterprises BV,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
partner-contact,partner_subject_to_vat,Contact,Coop IT Easy SC,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-21,2026-08-19,,
partner-contact,partner_supplier_ref,Customer Relationship Management,ForgeFlow,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.1,19.0.1.0.2,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
partner-contact,partner_supplier_ref_sequence,Customer Relationship Management,ForgeFlow,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
partner-contact,partner_tier_validation,Contact,Open Source Integrators,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.1,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
partner-contact,partner_title,Extra Tools,Akretion,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
partner-contact,partner_title_active,Contact,Camptocamp,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.0.0,18.0.1.0.0,,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,,2026-08-21,2026-08-19,,
partner-contact,partner_title_contacts,Extra Tools,Akretion,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
partner-contact,partner_title_order,Hidden,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
partner-contact,partner_type_base,Extra Tools,glueckkanja AG,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.2.0.0,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
partner-contact,partner_tz,Uncategorized,Camptocamp,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
partner-contact,partner_uom_mapping,,ACSONE SA/NV,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
partner-contact,partner_utm_source,Contacts,Trobz,AGPL-3,1,0,1,0,1,0,,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,17.0.1.0.0,,19.0.1.0.0,,,modidx/odoo:17.0-deps-20260820,,odoo:19.0,,,2026-08-21,,2026-08-19,
partner-contact,partner_vat_unique,Customer Relationship Management,Grant Thornton S.L.P,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
partner-contact,purchase_supplier_rank,Purchases,ForgeFlow,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-22,,2026-08-19,,
partner-contact,sale_customer_order_frequency,Sales,Pierre Verkest <pierre@verkest.fr>,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
partner-contact,sale_customer_rank,Sales,ForgeFlow,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
partner-contact,sale_partner_address_restrict,Sales,ForgeFlow,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
partner-contact,sale_partner_company_group,Sales,Camptocamp SA,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.2.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
payroll,hr_payroll_document,Payrolls,APSL,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.3.2,17.0.1.1.2,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-22,2026-08-20,2026-08-20,,
payroll,hr_payroll_document_pymupdf,Payrolls,PyTech,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
payroll,hr_payroll_period,Payroll,Savoir-faire Linux,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.1.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
payroll,payroll,Payroll,,LGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.6.4,17.0.1.2.1,18.0.1.3.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-22,2026-08-22,2026-08-19,2026-08-19,
payroll,payroll_account,Payroll,,LGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.0,17.0.1.0.0,18.0.1.0.6,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-22,2026-08-19,,
payroll,payroll_contract_advantages,Payroll,Nimarosa,LGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.3.0.3,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
payroll,payroll_hr_public_holidays,Payroll,Nimarosa,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.0.0,18.0.1.0.2,,,,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,,2026-08-20,2026-08-20,,
payroll,payroll_rule_time_parameter,Payroll,nimarosa;appstogrow,LGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
pms,multi_pms_properties,Pms,Commit [Sun],AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
pms,pms,Generic Modules/Property Management System,Commit [Sun],AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.4.12.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pms,pms_account,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_account_asset,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_account_move_budget,Custom,Comunitea,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pms,pms_base,Generic Modules/Property Management System,Commit [Sun];Open Source Integrators,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_contract,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_crm,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_hr_property,PMS/HR,OsoTranquilo,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pms,pms_l10n_es,Localization,Commit [Sun],AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.4.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pms,pms_l10n_es_sii,Generic Modules/Property Management System,Commit [Sun],AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.2.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pms,pms_l10n_es_tbai,Generic Modules/Property Management System,Commit [Sun],AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.1.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pms,pms_partner_identification,Generic Modules/Property Management System,Commit [Sun],AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.3.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pms,pms_partner_second_lastname,Generic Modules/Property Management System,Commit [Sun],AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.2.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pms,pms_project,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_purchase,purchase,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_sale,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_stock,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_website,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.1.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pms_website_sale,Generic Modules/Property Management System,Gray Matter Logic,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
pms,pos_pms_link,Point of Sale,Comunitea Servicios Tecnológicos S.L.,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_access_right,Point Of Sale,La Louve;GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.2,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_auto_invoice,Point of Sale,Coop IT Easy SC,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pos,pos_barcode_rule_priced_with_change_rate,Sales/Point of Sale,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
pos,pos_blind_session_closing,Point of Sale,APSL-Nagarro,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
pos,pos_bypass_global_discount,Point of Sale,Camptocamp,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_cash_control_extension,POS,Antoni Marroig Campomar;APSL-Nagarro,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.0.0,18.0.1.0.0,,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,,2026-08-20,2026-08-19,,
pos,pos_cash_control_override,Point of Sale,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_cash_move_reason,Point Of sale,ACSONE SA/NV;GRAP,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
pos,pos_cashback,Point of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_category_complete_name,Point Of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_category_vertical_display,POS,Antoni Marroig;APSL-Nagarro,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_config_logo,Point of Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
pos,pos_config_phone,Point Of Sale,APSL-Nagarro,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_container_deposit,Point of Sale,Therp B.V.;Sunflower IT;Open2bizz,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pos,pos_customer_age_warning,Point of sale,Invitu,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.0.1.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_customer_comment,Point of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.3,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_customer_history_color,Point of sale,Serpent Consulting Services Pvt. Ltd.,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_customer_tree_view_vat,,KMEE,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
pos,pos_daily_sales_reports_category_only,Point of Sale,Camptocamp,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_default_partner,Point of sale,FactorLibre,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.3,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_discount_all,Point of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_display_order_number,Point Of Sale,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.1,,,,,odoo:18.0,,,,,2026-08-19,,
pos,pos_display_total_quantity,Point Of Sale,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.1,,,,,odoo:18.0,,,,,2026-08-19,,
pos,pos_divide_order_summary,Point Of Sale,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.1,,,,,odoo:18.0,,,,,2026-08-19,,
pos,pos_early_receipt_printing,POS,Sygel,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_edit_order_line,Point of Sale,Ooops;Cetmix,LGPL-3,1,1,0,0,1,0,verified,,,verified,,ok,,,ok,,,,,,,1,,,1,,16.0.1.0.1,,,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,,odoo:19.0,,2026-08-21,,,2026-08-19,
pos,pos_escpos_status,Point Of Sale,,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_financial_risk,Sales/Point of Sale,Cetmix,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_global_discount_in_line,Point Of Sale,Ilyas;Ooops404,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_hide_banknote_button,Point Of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_hide_cost_price_and_margin,Point Of Sale,CampToCamp,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_hide_empty_category,Point Of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pos,pos_hide_partner_info,Point Of Sale,BEES coop - Cellule IT;Coop IT Easy SC,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_hr_access_right,Point Of Sale,Binhex,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_lot_barcode,Sales/Point of Sale,Camptocamp,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.2,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
pos,pos_lot_selection,Point of Sale,Tecnativa;Camptocamp,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.1,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-22,2026-08-20,,,
pos,pos_loyalty_exclude,Point of Sale,Camptocamp,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_loyalty_redeem_payment,Point Of Sale & Sales,FactorLibre,LGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.2,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
pos,pos_margin,Point Of Sale,GRAP;FactorLibre,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.2,17.0.1.1.0,18.0.1.1.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
pos,pos_margin_stored,Point Of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_meal_voucher,Point of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_membership,Point of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_membership_extension,Point of Sale,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_minimize_menu,Point of Sale,GRAP,LGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
pos,pos_open_cashbox_after_payment,Point Of Sale,APSL-Nagarro,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_order_attachment,,Dixmit;Invitu,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.1,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_order_copy,,Dixmit;INVITU,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
pos,pos_order_line_customer_history,Point of sale,Serpent Consulting Services Pvt. Ltd.,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
